s_m,x_center_m,y_center_m,heading_rad,curvature_1pm,x_left_m,y_left_m,x_right_m,y_right_m
551.9631178397785,210.0,21.999999999999986,-1.5707963267948966,0.0,214.0,21.999999999999986,206.0,21.999999999999986
553.9631178397785,210.0,20.0,-1.5707963267948966,0.0,214.0,20.0,206.0,20.0
555.9631178397788,210.0,17.999999999999986,-1.5707963267948966,0.0,214.0,17.999999999999986,206.0,17.999999999999986
557.9631178397825,210.0,16.0,-1.5707963267948966,0.0,214.0,16.0,206.0,16.0
559.9631178398351,210.0,14.000000000000014,-1.5707963267948966,0.0,214.0,14.000000000000014,206.0,14.000000000000014
561.9631178405683,210.0,12.0,-1.5707963267948966,0.0,214.0,12.0,206.0,12.0
563.9631178507807,210.0,10.0,-1.5707963267948966,0.0,214.0,10.0,206.0,10.0
565.9631179930212,210.0,8.0,-1.5707963267948966,0.0,214.0,8.0,206.0,8.0
567.9631238642804,210.0,6.0,-1.5707963267948966,0.0,214.0,6.0,206.0,6.0
569.9631541137555,210.0,4.0,-1.5707963267948966,0.0,214.0,4.0,206.0,3.9999999999999996
571.9632317344516,210.0,2.0,-1.5707963267948966,0.0,214.0,2.0000000000000004,206.0,1.9999999999999998
573.9633770977541,210.0,0.0,-1.5707963267948966,0.0,214.0,2.4492935982947064e-16,206.0,-2.4492935982947064e-16
575.9636097548145,210.0,-2.0,-1.5707963267948966,0.0,214.0,-1.9999999999999998,206.0,-2.0000000000000004
577.9639471369537,210.0,-4.0,-1.5707963267948966,0.0,214.0,-3.9999999999999996,206.0,-4.0
579.9644052016275,210.0,-6.0,-1.5707963267948966,0.0,214.0,-6.0,206.0,-6.0
581.9649982550552,210.0,-8.0,-1.5707963267948966,0.0,214.0,-8.0,206.0,-8.0
583.9657390736832,210.0,-10.0,-1.5707963267948966,0.0,214.0,-10.0,206.0,-10.0
585.966638925271,210.0,-12.0,-1.5707963267948966,0.0,214.0,-12.0,206.0,-12.0
587.967707622291,210.0,-14.0,-1.5707963267948966,0.0,214.0,-14.0,206.0,-14.0
589.9689535653614,210.0,-16.0,-1.5707963267948966,0.0,214.0,-16.0,206.0,-16.0
591.9703837897722,210.0,-18.0,-1.5707963267948966,0.0,214.0,-18.0,206.0,-18.0
593.972004011133,210.0,-20.0,-1.5707963267948966,0.0,214.0,-20.0,206.0,-20.0
595.9738186713103,210.0,-22.0,-1.5707963267948966,0.0,214.0,-22.0,206.0,-22.0
597.9758309842975,210.0,-24.0,-1.5707963267948966,0.0,214.0,-24.0,206.0,-24.0
599.978042982109,210.0,-26.0,-1.5707963267948966,0.0,214.0,-26.0,206.0,-26.0
601.9804555606598,210.0,-28.0,-1.5707963267948966,0.0,214.0,-28.0,206.0,-28.0
603.9830685256348,210.0,-30.0,-1.5707963267948966,0.0,214.0,-30.0,206.0,-30.0
605.9858806383343,210.0,-32.0,-1.5707963267948966,0.0,214.0,-32.0,206.0,-32.0
607.9888896614943,210.0,-34.0,-1.5707963267948966,0.0,214.0,-34.0,206.0,-34.0
609.9920924050762,210.0,-36.0,-1.5707963267948966,0.0,214.0,-36.0,206.0,-36.0
611.9954847720192,210.0,-38.0,-1.5707963267948966,0.0,214.0,-38.0,206.0,-38.0
613.9990618039566,210.0,-40.0,-1.5707963267948966,0.0,214.0,-40.0,206.0,-40.0
616.0028177268896,210.0,-42.0,-1.5707963267948966,0.0,214.0,-42.0,206.0,-42.0
618.0067459968186,210.0,-44.0,-1.5707963267948966,0.0,214.0,-44.0,206.0,-44.0
620.0108393453313,210.0,-46.0,-1.5707963267948966,0.0,214.0,-46.0,206.0,-46.0
622.0150898251455,210.0,-48.0,-1.5707963267948966,0.0,214.0,-48.0,206.0,-48.0
624.019488855608,210.0,-50.0,-1.5707963267948966,0.0,214.0,-50.0,206.0,-50.0
626.0240272681493,210.0,-52.0,-1.5707963267948966,0.0,214.0,-52.0,206.0,-52.0
628.0286953516962,210.0,-54.0,-1.5707963267948966,0.0,214.0,-54.0,206.0,-54.0
630.0334828980425,210.0,-56.0,-1.5707963267948966,0.0,214.0,-56.0,206.0,-56.0
632.0383792471803,210.0,-58.0,-1.5707963267948966,0.0,214.0,-58.0,206.0,-58.0
634.0433733325953,210.0,-60.0,-1.5707963267948966,0.0,214.0,-60.0,206.0,-60.0
636.0484537265266,210.0,-62.0,-1.5707963267948966,0.0,214.0,-62.0,206.0,-62.0
638.0536086851969,210.0,-64.0,-1.5707963267948966,0.0,214.0,-64.0,206.0,-64.0
640.0588261940125,210.0,-66.0,-1.5707963267948966,0.0,214.0,-66.0,206.0,-66.0
642.064094012741,210.0,-68.0,-1.5707963267948966,0.0,214.0,-68.0,206.0,-68.0
644.0693997206674,210.0,-70.0,-1.5707963267948966,0.0,214.0,-70.0,206.0,-70.0
646.0747307617337,210.0,-72.0,-1.5707963267948966,0.0,214.0,-72.0,206.0,-72.0
648.0800744896653,210.0,-74.0,-1.5707963267948966,0.0,214.0,-74.0,206.0,-74.0
650.0854182130896,210.0,-76.0,-1.5707963267948966,0.0,214.0,-76.0,206.0,-76.0
652.0907492406501,210.0,-78.0,-1.5707963267948966,0.0,214.0,-78.0,206.0,-78.0
654.0960549261202,210.0,-80.0,-1.5707963267948966,0.0,214.0,-80.0,206.0,-80.0
656.1013227135219,210.0,-82.0,-1.5707963267948966,0.0,214.0,-82.0,206.0,-82.0
658.1065401822523,210.0,-84.0,-1.5707963267948966,0.0,214.0,-84.0,206.0,-84.0
660.1116950922232,210.0,-86.0,-1.5707963267948966,0.0,214.0,-86.0,206.0,-86.0
662.1167754290173,210.0,-88.0,-1.5707963267948966,0.0,214.0,-88.0,206.0,-88.0
666.097828941638,209.97777869225746,-91.99983539501088,-1.5930185490171187,-0.011111111111111112,213.97679107858002,-92.08871696812247,205.9787663059349,-91.91095382189928
668.0723113213527,209.9111257420636,-93.99868325762738,-1.615240771239341,-0.011111111111111112,213.9071757750442,-94.17640251352192,205.915075709083,-93.82096400173283
670.043621937663,209.80007406310102,-95.99555654310537,-1.6374629934615632,-0.011111111111111112,213.79118846590552,-96.26202572279894,205.80895966029652,-95.7290873634118
672.0117905720047,209.64467849344823,-97.98946918176043,-1.6596852156837854,-0.011111111111111112,213.62888642649037,-98.34455670094978,205.66047056040608,-97.63438166257107
673.9768513307579,209.4450157685003,-99.97943656589577,-1.6819074379060077,-0.011111111111111112,213.42034980265586,-100.42296707993557,205.46968173434473,-99.53590605185596
675.9388426967731,209.20118448307613,-101.96447603600826,-1.7041296601282299,-0.011111111111111112,213.16568157121284,-102.49623052649753,205.23668739493942,-101.432721545519
677.8978075814098,208.91330504273208,-103.94360736603245,-1.726351882350452,-0.011111111111111112,212.86500748907574,-104.56332324896722,204.96160259638842,-103.32389148309768
679.8537933770564,208.58151960430445,-105.91585324738281,-1.7485741045726744,-0.011111111111111112,212.51847603116244,-106.62322450282205,204.64456317744646,-105.20848199194357
681.8068520100936,208.20599200571175,-107.88023977155551,-1.7707963267948965,-0.011111111111111112,212.12625831707672,-108.67491709473575,204.28572569434678,-107.08556244837527
683.757039994258,207.78690768505027,-109.835796911051,-1.7930185490171189,-0.011111111111111112,211.68854802660806,-110.71738788487549,203.88526734349247,-108.95420593722652
685.7044184843577,207.32447358902357,-111.7815589983803,-1.815240771239341,-0.011111111111111112,211.20556130409128,-112.74962828719721,203.44338587395586,-110.8134897095634
687.6490533302891,206.81891807075075,-113.71656520291816,-1.8374629934615632,-0.011111111111111112,210.67753665167302,-114.7706347674923,202.9602994898285,-112.66249563834403
689.5910151312949,206.27049077700406,-115.63986000536778,-1.8596852156837853,-0.011111111111111112,210.10473481153758,-116.77940933893969,202.43624674247053,-114.50031067179587
691.5303792904003,205.6794625249317,-117.55049366960287,-1.8819074379060077,-0.011111111111111112,209.4874386371509,-118.77496005491855,201.8714864127125,-116.32602728428719
693.46722606896,205.0461251683264,-119.4475227116537,-1.9041296601282298,-0.011111111111111112,208.82595295358536,-120.75630149883831,201.26629738306744,-118.1387439244691
695.4016406412396,204.3707914535061,-121.33001036560609,-1.9263518823504522,-0.011111111111111112,208.12060440699526,-122.72245527074413,200.62097850001692,-119.93756546046804
697.3337131489532,203.65379486487757,-123.19702704618265,-1.9485741045726743,-0.011111111111111112,207.37174130331658,-124.67245047045743,199.93584842643855,-121.72160362190787
699.263538755671,202.89548946025965,-125.04765080777855,-1.9707963267948965,-0.011111111111111112,206.5797334362712,-126.60532417701316,199.2112454842481,-123.48997743854395
701.1912177010068,202.09624969604698,-126.88096779972439,-1.9930185490171188,-0.011111111111111112,205.74497190476018,-128.52012192415657,198.4475274873338,-125.24181367529219
703.116855354488,201.25647024230088,-128.696072717552,-2.015240771239341,-0.011111111111111112,204.86786891973648,-130.41589817166542,197.64507156486528,-126.97624726343858
705.0405622690067,200.37656578785862,-130.49206925003998,-2.0374629934615633,-0.011111111111111112,203.94885760065233,-132.29171677226398,196.80427397506492,-128.69242172781597
706.9624542337448,199.45697083555729,-132.26807052181823,-2.0596852156837855,-0.011111111111111112,202.98839176158205,-134.14665143389905,195.92554990953252,-130.3894896097374
708.8826523264632,198.49813948767314,-134.02319953131317,-2.0819074379060076,-0.011111111111111112,201.98694568712529,-135.97978617714932,195.009333288221,-132.066612885477
710.8012829650249,197.50054522168293,-135.75658958381712,-2.1041296601282298,-0.011111111111111112,200.94501389820218,-137.7902157875423,194.05607654516368,-133.72296338009193
712.718477958077,196.46468065645752,-137.4673847194679,-2.126351882350452,-0.011111111111111112,199.86311090785563,-139.57704626255537,193.0662504050594,-135.35772317638043
714.634374554602,195.39105730900314,-139.1547401359279,-2.148574104572674,-0.011111111111111112,198.74177096718105,-141.33939525308026,192.04034365082524,-136.97008501877556
716.5491154927512,194.28020534187107,-140.81782260555318,-2.1707963267948966,-0.011111111111111112,197.58154780150977,-143.0763924991333,190.97886288223236,-138.55925271197304
718.4628490460635,193.13267330135938,-142.4558108868468,-2.193018549017119,-0.011111111111111112,196.38301433697535,-144.78718025959554,189.8823322657434,-140.12444151409804
720.3757290724644,191.94902784663742,-144.06789612999376,-2.215240771239341,-0.011111111111111112,195.1467624175991,-146.47091373577126,188.75129327567575,-141.66487852421625
722.2879150492555,190.72985346992533,-145.65328227627634,-2.237462993461563,-0.011111111111111112,193.8734025130331,-148.1267614885553,187.58630442681755,-143.17980306399738
724.1995721407374,189.4757522078679,-147.21118645117352,-2.2596852156837857,-0.011111111111111112,192.56356341710648,-149.75390584900344,186.38794099862935,-144.6684670533436
726.1108711825523,188.1873433442448,-148.74083935094964,-2.281907437906008,-0.011111111111111112,191.21789193732235,-151.35154332210297,185.15679475116724,-146.13013537979631
728.0219887895001,186.86526310416397,-150.24148562254197,-2.30412966012823,-0.011111111111111112,189.83705257546015,-152.91888498354385,183.8934736328678,-147.5640862615401
729.9331043688052,185.5101643398893,-151.71238423655902,-2.326351882350452,-0.011111111111111112,188.4217271994399,-154.45515686929497,182.59860148033866,-148.96961160382307
731.8443932303737,184.1227162084577,-153.15280885320618,-2.3485741045726742,-0.011111111111111112,186.97261470661135,-155.95960035779314,181.27281771030403,-150.34601734861923
733.7560241912269,182.7036038412449,-154.56204818095705,-2.3707963267948964,-0.011111111111111112,185.49043067863357,-157.43147254455513,179.91677700385623,-151.69262381735896
735.6681607586918,181.2535280056427,-155.9394063277942,-2.3930185490171185,-0.011111111111111112,183.9759070281157,-158.8700466090295,178.5311489831697,-153.0087660465589
737.580961098669,179.7732047590154,-157.28420314484538,-2.415240771239341,-0.011111111111111112,182.4297916371939,-160.27461217350518,177.11661788083694,-154.29379411618558
739.4945781257983,178.2633650951057,-158.59577456224557,-2.4374629934615633,-0.011111111111111112,180.85284798822153,-161.6444756539009,175.6738822019899,-155.54707347059022
741.4091595169708,176.72475458306508,-159.87347291705944,-2.4596852156837854,-0.011111111111111112,179.24585478675687,-162.97896060226208,174.2036543793733,-156.7679852318568
743.3248477592987,175.1581329992864,-161.11666727310154,-2.4819074379060075,-0.011111111111111112,177.60960557703248,-164.27740804079494,172.70666042154033,-157.95592650540814
745.241780187465,173.5642739522215,-162.324743732497,-2.50412966012823,-0.011111111111111112,175.94490835009802,-165.53917678727467,171.18363955434498,-159.11031067771935
747.160089026336,171.94396450036777,-163.49710573882845,-2.5263518823504523,-0.011111111111111112,174.25258514482857,-166.76364377166527,169.63534385590697,-160.23056770599163
749.0799014333983,170.29800476361336,-164.63317437171975,-2.5485741045726744,-0.011111111111111112,172.5334716419962,-167.95020434379617,168.06253788523054,-161.31614439964332
751.0013395426017,168.62720752813257,-165.7323886327107,-2.5707963267948966,-0.011111111111111112,170.78841675160513,-169.0982725719423,166.46599830466002,-162.3665046934791
752.9245205089718,166.9323978450264,-166.79420572228196,-2.5930185490171187,-0.011111111111111112,169.01828219369423,-170.20728153216115,164.84651349635857,-163.38112991240277
754.8495565540429,165.21441262290665,-167.81810130789324,-2.615240771239341,-0.011111111111111112,167.2239420728136,-171.27668358824405,163.2048831729997,-164.35951902754243
756.7765550119607,163.4741002146249,-168.8035697829023,-2.637462993461563,-0.011111111111111112,165.40628244638603,-172.30595066214238,161.5419179828638,-165.3011889036622
758.7056183761667,161.71231999834984,-169.75012451623672,-2.659685215683785,-0.011111111111111112,163.5662008871654,-173.29457449473614,159.8584391095343,-166.2056745377373
760.6368443465662,159.92994195320057,-170.65729809269607,-2.6819074379060077,-0.011111111111111112,161.70460604000948,-174.24206689681589,158.15527786639166,-167.07252928857625
762.5703258770865,158.127846229645,-171.5246425437643,-2.70412966012823,-0.011111111111111112,159.8224171731848,-175.14795999015382,156.43327528610521,-167.90132509737475
764.5061512235394,156.3069227148755,-172.35172956881996,-2.726351882350452,-0.011111111111111112,157.9205637244255,-176.0118064385453,154.6932817053255,-168.69165269909462
766.4444039917048,154.46807059337635,-173.13815074663393,-2.7485741045726746,-0.011111111111111112,155.99998484197084,-176.83317966870655,152.93615634478186,-169.4431218245613
768.3851631855541,152.61219790290062,-173.88351773705037,-2.7707963267948967,-0.011111111111111112,154.06162892080732,-177.61167408091927,151.1627668849939,-170.15536139318147
770.3285032555433,150.74022108607465,-174.58746247275215,-2.793018549017119,-0.011111111111111112,152.10645313434463,-178.34690524931892,149.37398903780468,-170.82801969618538
772.274494146903,148.85306453785253,-175.24963734101465,-2.815240771239341,-0.011111111111111112,150.1354229617571,-179.0385101117264,147.57070611394798,-171.4607645703029
774.2232013478621,146.9516601490435,-175.8697153553595,-2.837462993461563,-0.011111111111111112,148.14951171122323,-179.686147148931,145.75380858686378,-172.05328356178796
776.1746859377441,145.03694684613794,-176.44739031702267,-2.8596852156837853,-0.011111111111111112,146.14970003929963,-180.28949655333477,143.92419365297624,-172.60528408071056
778.1290046348803,143.109870127659,-176.98237696615755,-2.8819074379060075,-0.011111111111111112,144.1369754666661,-180.84826038687567,142.08276478865193,-173.11649354543943
780.086209844288,141.17138159726903,-177.47441112269814,-2.9041296601282296,-0.011111111111111112,142.112331890481,-181.3621627281514,140.23043130405708,-173.5866595172449
782.0463497050677,139.22243849386112,-177.9232498168131,-2.926351882350452,-0.011111111111111112,140.07676909358827,-181.83094980867145,138.36810789413397,-174.01554982495475
784.0094681374752,137.26400321886803,-178.32867140888578,-2.9485741045726743,-0.011111111111111112,138.03129225081773,-182.25439013816958,136.49671418691833,-174.40295267960198
785.9756048896317,135.29704286102168,-178.6904756989614,-2.9707963267948965,-0.011111111111111112,135.97691143262264,-182.63227461891523,134.61717428942072,-174.74867677900755
787.9447955838344,133.32252871879834,-179.00848402560732,-2.993018549017119,-0.011111111111111112,133.91464110630048,-182.96441664896764,132.7304163312962,-175.052551402247
789.9170717624418,131.3414358207846,-179.28253935413701,-3.015240771239341,-0.011111111111111112,131.84549963504168,-183.2506522143209,130.83737200652752,-175.31442649395314
791.8924609333015,129.35474244420158,-179.51250635415508,-3.0374629934615633,-0.011111111111111112,129.770508775055,-183.4908399698953,128.93897611334816,-175.53417273841487
793.870986614703,127.36342963182513,-179.69827146638423,-3.0596852156837855,-0.011111111111111112,127.69069317101736,-183.68486130933465,127.0361660926329,-175.7116816234338
795.8526683798318,125.36848070754004,-179.83974295874165,-3.0819074379060076,-0.011111111111111112,125.60707985009738,-183.8326204235746,125.12988156498271,-175.8468654939087
797.837521900712,123.370880790768,-179.93685097163694,-3.1041296601282298,-0.011111111111111112,123.52069771480214,-183.93404434815415,123.22106386673386,-175.93965759511974
799.8255589916231,121.37161631000897,-179.98954755246922,-3.126351882350452,-0.011111111111111112,121.43257703489826,-183.98908299924562,121.31065558511969,-175.9900121056928
803.1927645934494,118.0,-180.0,3.141592653589793,0.0,118.0,-184.0,118.0,-176.0
805.1978558550052,116.0,-180.0,3.141592653589793,0.0,116.0,-184.0,116.0,-176.0
807.2029723065623,114.0,-180.0,3.141592653589793,0.0,114.0,-184.0,114.0,-176.0
809.2081022967028,112.0,-180.0,3.141592653589793,0.0,112.0,-184.0,112.0,-176.0
811.2132341277852,110.0,-180.0,3.141592653589793,0.0,110.0,-184.0,110.0,-176.0
813.2183560958875,108.0,-180.0,3.141592653589793,0.0,108.0,-184.0,108.0,-176.0
815.2234565307498,106.0,-180.0,3.141592653589793,0.0,106.0,-184.0,106.0,-176.0
817.2285238357189,104.0,-180.0,3.141592653589793,0.0,104.0,-184.0,104.0,-176.0
819.2335465277008,102.0,-180.0,3.141592653589793,0.0,102.0,-184.0,102.0,-176.0
821.2385132771219,100.0,-180.0,3.141592653589793,0.0,100.0,-184.0,100.0,-176.0
823.2434129479035,98.0,-180.0,3.141592653589793,0.0,98.0,-184.0,98.0,-176.0
825.2482346374532,96.0,-180.0,3.141592653589793,0.0,96.0,-184.0,96.0,-176.0
827.2529677166751,94.0,-180.0,3.141592653589793,0.0,94.0,-184.0,94.0,-176.0
829.2576018700034,92.0,-180.0,3.141592653589793,0.0,92.0,-184.0,92.0,-176.0
831.2621271354601,90.0,-180.0,3.141592653589793,0.0,90.0,-184.0,90.0,-176.0
833.2665339447409,88.0,-180.0,3.141592653589793,0.0,88.0,-184.0,88.0,-176.0
835.2708131633312,86.0,-180.0,3.141592653589793,0.0,86.0,-184.0,86.0,-176.0
837.2749561306543,84.0,-180.0,3.141592653589793,0.0,84.0,-184.0,84.0,-176.0
839.2789547002527,82.0,-180.0,3.141592653589793,0.0,82.0,-184.0,82.0,-176.0
841.2828012800051,80.0,-180.0,3.141592653589793,0.0,80.0,-184.0,80.0,-176.0
843.2864888723794,78.0,-180.0,3.141592653589793,0.0,78.0,-184.0,78.0,-176.0
845.2900111147227,76.0,-180.0,3.141592653589793,0.0,76.0,-184.0,76.0,-176.0
847.2933623195878,74.0,-180.0,3.141592653589793,0.0,74.0,-184.0,74.0,-176.0
849.2965375150975,72.0,-180.0,3.141592653589793,0.0,72.0,-184.0,72.0,-176.0
851.299532485344,70.0,-180.0,3.141592653589793,0.0,70.0,-184.0,70.0,-176.0
853.3023438108243,68.0,-180.0,3.141592653589793,0.0,68.0,-184.0,68.0,-176.0
855.3049689089077,66.0,-180.0,3.141592653589793,0.0,66.0,-184.0,66.0,-176.0
857.3074060743357,64.0,-180.0,3.141592653589793,0.0,64.0,-184.0,64.0,-176.0
859.3096545197486,61.99999999999999,-180.0,3.141592653589793,0.0,61.99999999999999,-184.0,61.99999999999999,-176.0
861.3117144162383,60.0,-180.0,3.141592653589793,0.0,60.0,-184.0,60.0,-176.0
863.3135869339166,58.0,-180.0,3.141592653589793,0.0,58.0,-184.0,58.0,-176.0
865.3152742825177,56.0,-180.0,3.141592653589793,0.0,56.0,-184.0,56.0,-176.0
867.3167797519449,54.0,-180.0,3.141592653589793,0.0,54.0,-184.0,54.0,-176.0
869.3181077530522,52.0,-180.0,3.141592653589793,0.0,52.0,-184.0,52.0,-176.0
871.3192638576139,50.0,-180.0,3.141592653589793,0.0,50.0,-184.0,50.0,-176.0
873.3202548410882,48.0,-180.0,3.141592653589793,0.0,48.0,-184.0,48.0,-176.0
875.3210887157327,46.0,-180.0,3.141592653589793,0.0,46.0,-184.0,46.0,-176.0
877.3217747963588,44.0,-180.0,3.141592653589793,0.0,44.0,-184.0,44.0,-176.0
879.3223236567147,42.0,-180.0,3.141592653589793,0.0,42.0,-184.0,42.0,-176.0
881.3227474454795,40.0,-180.0,3.141592653589793,0.0,40.0,-184.0,40.0,-176.0
883.3230590460977,38.0,-180.0,3.141592653589793,0.0,38.0,-184.0,38.0,-176.0
885.3232748425606,36.0,-180.0,3.141592653589793,0.0,36.0,-184.0,36.0,-176.0
887.3234068258413,34.0,-180.0,3.141592653589793,0.0,34.0,-184.0,34.0,-176.0
889.323484894414,32.0,-180.0,3.141592653589793,0.0,32.0,-184.0,32.0,-176.0
893.5892792128394,28.001481152298208,-179.93335802103365,-3.2082593202564595,-0.03333333333333333,27.73501197260464,-183.92447242383815,28.267950331991777,-175.94224361822916
895.8548360339167,26.01184132133058,-179.7337281610254,-3.2749259869231264,-0.03333333333333333,25.480086830841323,-183.6982252491621,26.543595811819834,-175.7692310728887
898.1177412231568,24.039920076148164,-179.40199733523724,-3.3415926535897933,-0.03333333333333333,23.24524275296792,-183.3222636466022,24.83459739932841,-175.48173102387227
900.3751785564139,22.094478265693947,-178.93963935691693,-3.4082593202564597,-0.03333333333333333,21.04040870111981,-182.7982579378392,23.148547830268086,-175.08102077599466
902.6240281365243,20.184159096115433,-178.34870838944212,-3.474925986923126,-0.03333333333333333,18.875380308930826,-182.12853617470108,21.49293788330004,-174.56888060418316
904.8612124703999,18.317449730740485,-177.63182982008655,-3.541592653589793,-0.03333333333333333,16.759776361505885,-181.3160737960981,19.875123099975085,-173.947585844075
907.0835617800118,16.50264358332001,-176.7921885959529,-3.60825932025646,-0.03333333333333333,14.702996061096009,-180.3644804087466,18.302291105544008,-173.2198967831592
909.2879589323693,14.74780347206097,-175.83351507389432,-3.6749259869231263,-0.03333333333333333,12.714177268335765,-179.27798375041357,16.78142967578617,-172.38904639737507
911.4713613056209,13.060725798148937,-174.76006844729034,-3.741592653589793,-0.03333333333333333,10.802155904568796,-178.06141090692904,15.319295691729078,-171.45872598765163
913.630861097131,11.44890590790789,-173.57661782330845,-3.8082593202564596,-0.03333333333333333,8.975426695628942,-176.72016686641624,13.922385120186837,-170.43306878020067
915.7637310518812,9.919504792486013,-172.28842103472132,-3.8749259869231265,-0.03333333333333333,7.242105431484148,-175.2602105060175,12.596904153487877,-169.31663156342515
917.8674752620724,8.47931727301432,-170.90120128041497,-3.941592653589793,-0.03333333333333333,5.60989290941623,-173.68802811780364,11.348741636612411,-168.1143744430263
919.9398815821369,7.1347418125848066,-169.42112169836858,-4.00825932025646,-0.03333333333333333,4.0860407209294465,-172.0106045914844,10.183442904240167,-166.83163880525277
921.9790793196804,5.891752089167657,-167.85475798407384,-4.074925986923127,-0.03333333333333333,2.677319034390012,-170.23539238195036,9.106185143945302,-165.47412358619732
923.9836038119198,4.755870455763102,-166.20906917604418,-4.141592653589793,-0.03333333333333333,1.3899865165315162,-168.37027839951674,8.121754394994687,-164.04785995257163
925.9524700962041,3.7321434056992366,-164.4913667382083,-4.2082593202564595,-0.03333333333333333,0.22976252645913542,-166.42354896996943,7.234524284939338,-162.5591845064472
927.8852576216972,2.8251191520785603,-162.70928207654833,-4.274925986923126,-0.03333333333333333,-0.7981982943109633,-164.40385302008812,6.448436598468084,-161.01471113300855
929.782207573212,2.0388274209832034,-160.8707326343002,-4.341592653589793,-0.03333333333333333,-1.6893289228857022,-162.3201636522069,5.7669837648521085,-159.4213016163935
931.6443340244191,1.3767615482135014,-158.98388671634785,-4.40825932025646,-0.03333333333333333,-2.439670245358031,-160.18173827852758,5.193193341785033,-157.78603515416813
933.4735477686434,0.8418629591006166,-157.05712719908968,-4.474925986923126,-0.03333333333333333,-3.0458886463526342,-157.99807749230163,4.729614564553867,-156.11617690587772
935.2727935760477,0.4365081003461917,-155.09901428700724,-4.5415926535897935,-0.03333333333333333,-3.5052908196076493,-155.7788828586082,4.378307020300033,-154.41914571540627
937.0461868192367,0.16249788194830472,-153.11824748140052,-4.60825932025646,-0.03333333333333333,-3.815835733791921,-153.53401381225393,4.140831497688531,-152.7024811505471
938.7991663711571,0.021049676121016603,-151.123626930256,-4.674925986923126,-0.03333333333333333,-3.9761437003961806,-151.27344385429012,4.018243052638214,-150.97381000622187
941.7234412413675,0.0,-148.0,1.5707963267948966,0.0,-4.0,-148.0,4.0,-148.0
943.724378194117,0.0,-146.0,1.5707963267948966,0.0,-4.0,-146.0,4.0,-146.0
945.728743214471,0.0,-144.0,1.5707963267948966,0.0,-4.0,-144.0,4.0,-144.0
947.7391498672005,0.0,-142.0,1.5707963267948966,0.0,-4.0,-142.0,4.0,-142.0
949.7573032890288,0.0,-140.0,1.5707963267948966,0.0,-4.0,-140.0,4.0,-140.0
951.7841142018306,0.0,-138.0,1.5707963267948966,0.0,-4.0,-138.0,4.0,-138.0
953.8197901510847,0.0,-136.0,1.5707963267948966,0.0,-4.0,-136.0,4.0,-136.0
955.8639433868884,0.0,-134.0,1.5707963267948966,0.0,-4.0,-134.0,4.0,-134.0
957.9156897195853,0.0,-132.0,1.5707963267948966,0.0,-4.0,-132.0,4.0,-132.0
959.9737463089542,0.0,-130.0,1.5707963267948966,0.0,-4.0,-130.0,4.0,-130.0
962.0365249481199,0.0,-128.0,1.5707963267948966,0.0,-4.0,-128.0,4.0,-128.0
964.102222130736,0.0,-126.0,1.5707963267948966,0.0,-4.0,-126.0,4.0,-126.0
966.168906319098,0.0,-124.0,1.5707963267948966,0.0,-4.0,-124.0,4.0,-124.0
968.2346035036895,0.0,-122.0,1.5707963267948966,0.0,-4.0,-122.0,4.0,-122.0
970.2973821352132,0.0,-120.0,1.5707963267948966,0.0,-4.0,-120.0,4.0,-120.0
972.3554387517804,0.0,-118.0,1.5707963267948966,0.0,-4.0,-118.0,4.0,-118.0
974.407184990108,0.0,-116.0,1.5707963267948966,0.0,-4.0,-116.0,4.0,-116.0
976.4513385448182,0.0,-114.0,1.5707963267948966,0.0,-4.0,-114.0,4.0,-114.0
978.4870134533124,0.0,-112.0,1.5707963267948966,0.0,-4.0,-112.0,4.0,-112.0
980.5138275972834,0.0,-110.0,1.5707963267948966,0.0,-4.0,-110.0,4.0,-110.0
982.5319717778111,0.0,-108.0,1.5707963267948966,0.0,-4.0,-108.0,4.0,-108.0
984.5424012056642,0.0,-106.0,1.5707963267948966,0.0,-4.0,-106.0,4.0,-106.0
986.5467327097914,0.0,-104.0,1.5707963267948966,0.0,-4.0,-104.0,4.0,-104.0
988.5476207792921,0.0,-102.0,1.5707963267948966,0.0,-4.0,-102.0,4.0,-102.0
990.5476437591841,0.0,-100.0,1.5707963267948966,0.0,-4.0,-100.0,4.0,-100.0
992.5476454090815,0.0,-98.0,1.5707963267948966,0.0,-4.0,-98.0,4.0,-98.0
994.5476455275389,0.0,-96.0,1.5707963267948966,0.0,-4.0,-96.0,4.0,-96.0
996.5476455360438,0.0,-94.0,1.5707963267948966,0.0,-4.0,-94.0,4.0,-94.0
998.5476455366544,0.0,-92.0,1.5707963267948966,0.0,-4.0,-92.0,4.0,-92.0
1000.5476455366983,0.0,-90.0,1.5707963267948966,0.0,-4.0,-90.0,4.0,-90.0
1002.5476455367015,0.0,-88.0,1.5707963267948966,0.0,-4.0,-88.0,4.0,-88.0
1004.5476455367017,0.0,-86.0,1.5707963267948966,0.0,-4.0,-86.0,4.0,-86.0
1006.5476455367017,0.0,-84.0,1.5707963267948966,0.0,-4.0,-84.0,4.0,-84.0
1008.5476455367017,0.0,-82.0,1.5707963267948966,0.0,-4.0,-82.0,4.0,-82.0
1010.5476455367017,0.0,-80.0,1.5707963267948966,0.0,-4.0,-80.0,4.0,-80.0
1012.5476455367017,0.0,-78.0,1.5707963267948966,0.0,-4.0,-78.0,4.0,-78.0
