x_m,y_m,s_m,v_mps,v_kph,gear,rpm,curvature_1pm,section_type,camber_rad,grade_rad,limit
120.0,200.0,298.53450773521723,31.465152514606928,113.27454905258494,6,6788.132549352331,0.0,straight,0.0,0.0,braking
122.0,200.0,300.53450773521723,30.709550850638742,110.55438306229948,6,6625.122875487055,0.0,straight,0.0,0.0,braking
124.0,200.0,302.53450773521723,29.93228759514232,107.75623534251235,6,6457.4400396386845,0.0,straight,0.0,0.0,stoppie
126.0,200.0,304.53450773521723,29.13420570590697,104.8831405412651,6,6285.265897248872,0.0,straight,0.0,0.0,stoppie
128.0,200.0,306.53450773521723,28.313528289638832,101.9287018426998,6,6108.217110363064,0.0,straight,0.0,0.0,stoppie
130.0,200.0,308.53450773521723,27.46820882154495,98.88555175756181,6,5925.8521720934805,0.0,straight,0.0,0.0,stoppie
132.0,200.0,310.53450773521723,26.595869741547613,95.74513106957141,6,5737.658159677586,0.0,straight,0.0,0.0,stoppie
134.0,200.0,312.53450773521723,25.693721666249026,92.4973979984965,6,5543.033305676734,0.0,straight,0.0,0.0,stoppie
136.0,200.0,314.53450773521723,24.758455097721786,89.13043835179843,6,5341.263635779423,0.0,straight,0.0,0.0,stoppie
138.0,200.0,316.53450773521723,23.78609211163964,85.62993160190271,6,5131.490972750202,0.0,straight,0.0,0.0,stoppie
140.0,200.0,318.53450773521723,22.77177806877719,81.97840104759788,6,4912.668001324164,0.0,straight,0.0,0.0,stoppie
142.0,200.0,320.53450773521723,21.709480249401402,78.15412889784506,6,4683.493253117772,0.0,straight,0.0,0.0,stoppie
144.0,200.0,322.53450773521723,20.59153581877589,74.1295289475932,6,4442.313586997504,0.0,straight,0.0,0.0,stoppie
146.0,200.0,324.53450773521723,19.406825318536313,69.86457114673073,6,4186.730147365281,0.0,straight,0.0,0.0,stoppie
148.0,200.0,326.53450773521723,18.162539948662417,65.3851438151847,6,3918.2943272622983,0.0,straight,0.0,0.0,braking
150.0,200.0,328.53450773521723,16.964318160741424,61.07154537866913,6,3659.7960308960637,0.0,straight,0.0,0.0,braking
152.09056926535308,199.89043790736548,330.627945984935,16.036232155495366,57.73043575978332,6,3459.575459332505,0.05,corner,0.0,0.0,braking
154.1582338163552,199.5629520146761,332.72138423465276,15.53234688228701,55.91644877623324,6,3350.8698040010377,0.05,corner,0.0,0.0,braking
156.18033988749895,199.02113032590307,334.8148224843705,15.367957789661855,55.32464804278268,6,3315.4053342232633,0.05,corner,0.0,0.0,braking
158.134732861516,198.27090915285203,336.90826073408823,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,braking
160.0,197.32050807568876,339.001698983806,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
161.75570504584945,196.18033988749895,341.09513723352376,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
163.38261212717717,194.86289650954788,343.18857548324155,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
164.86289650954788,193.38261212717717,345.2820137329593,15.344054223053305,55.2385952029919,6,3310.248499897869,0.05,corner,0.0,0.0,corner
