x_m,y_m,s_m,v_mps,v_kph,gear,rpm,curvature_1pm,section_type,camber_rad,grade_rad,limit
78.0,200.0,256.53450773521723,28.802614627171994,103.68941265781918,6,6213.7301183076825,0.0,straight,0.0,0.0,accel
80.0,200.0,258.53450773521723,29.0920320577442,104.73131540787912,6,6276.167568115214,0.0,straight,0.0,0.0,accel
82.0,200.0,260.53450773521723,29.37754155836087,105.75914961009914,6,6337.761940918131,0.0,straight,0.0,0.0,accel
84.0,200.0,262.53450773521723,29.659260005136126,106.77333601849006,6,6398.538450977008,0.0,straight,0.0,0.0,accel
86.0,200.0,264.53450773521723,29.937298377808844,107.77427416011184,6,6458.5210404983045,0.0,straight,0.0,0.0,accel
88.0,200.0,266.53450773521723,30.21176217327946,108.76234382380606,6,6517.732468848698,0.0,straight,0.0,0.0,accel
90.0,200.0,268.53450773521723,30.48275178242972,109.737906416747,6,6576.194393848273,0.0,straight,0.0,0.0,accel
92.0,200.0,270.53450773521723,30.75036283414106,110.70130620290782,6,6633.927445987298,0.0,straight,0.0,0.0,accel
94.0,200.0,272.53450773521723,31.014686509942777,111.652871435794,6,6690.9512963068255,0.0,straight,0.0,0.0,accel
96.0,200.0,274.53450773521723,31.27580983230412,112.59291539629483,6,6747.284718593376,0.0,straight,0.0,0.0,accel
98.0,200.0,276.53450773521723,31.53381592922519,113.5217373452107,6,6802.945646460426,0.0,straight,0.0,0.0,accel
100.0,200.0,278.53450773521723,31.78878427747061,114.4396233988942,6,6857.951225822417,0.0,straight,0.0,0.0,accel
102.0,200.0,280.53450773521723,32.0407909265206,115.34684733547417,6,6912.317863208818,0.0,straight,0.0,0.0,accel
104.0,200.0,282.53450773521723,32.289908705079526,116.24367133828629,6,6966.06127031524,0.0,straight,0.0,0.0,accel
106.0,200.0,284.53450773521723,32.53620741177794,117.13034668240057,6,7019.196505144525,0.0,straight,0.0,0.0,accel
108.0,200.0,286.53450773521723,32.77975399152544,118.00711436949159,6,7071.738010052216,0.0,straight,0.0,0.0,accel
110.0,200.0,288.53450773521723,33.02061269881527,118.87420571573497,6,7123.699646977064,0.0,straight,0.0,0.0,accel
112.0,200.0,290.53450773521723,33.25884524914441,119.73184289691987,6,7175.09473010764,0.0,straight,0.0,0.0,accel
114.0,200.0,292.53450773521723,33.49451095959175,120.5802394545303,6,7225.936056209943,0.0,straight,0.0,0.0,accel
116.0,200.0,294.53450773521723,33.72766687949081,121.41960076616692,6,7276.235932818081,0.0,straight,0.0,0.0,accel
118.0,200.0,296.53450773521723,33.95836791203878,122.25012448333962,6,7326.006204469588,0.0,straight,0.0,0.0,accel
120.0,200.0,298.53450773521723,34.186666927600534,123.07200093936193,6,7375.258277149052,0.0,straight,0.0,0.0,accel
122.0,200.0,300.53450773521723,34.41261486939225,123.8854135298121,6,7424.003141087769,0.0,straight,0.0,0.0,accel
124.0,200.0,302.53450773521723,34.63626085216332,124.69053906778795,6,7472.251392052878,0.0,straight,0.0,0.0,accel
126.0,200.0,304.53450773521723,34.85765225443677,125.48754811597239,6,7520.013251246841,0.0,straight,0.0,0.0,accel
128.0,200.0,306.53450773521723,35.07683480481602,126.27660529733768,6,7567.2985839268185,0.0,straight,0.0,0.0,accel
130.0,200.0,308.53450773521723,35.29385266281925,127.0578695861493,6,7614.11691684348,0.0,straight,0.0,0.0,accel
132.0,200.0,310.53450773521723,35.50874849466057,127.83149458077807,6,7660.4774545896435,0.0,straight,0.0,0.0,accel
134.0,200.0,312.53450773521723,35.721563544359924,128.59762875969574,6,7706.389094941159,0.0,straight,0.0,0.0,accel
136.0,200.0,314.53450773521723,35.9323377005298,129.3564157219073,6,7751.860443265143,0.0,straight,0.0,0.0,accel
138.0,200.0,316.53450773521723,36.14110955915662,130.10799441296382,6,7796.899826064119,0.0,straight,0.0,0.0,accel
140.0,200.0,318.53450773521723,36.34791648266732,130.85249933760235,6,7841.515303718731,0.0,straight,0.0,0.0,accel
142.0,200.0,320.53450773521723,36.5527946555471,131.5900607599696,6,7885.714682486448,0.0,straight,0.0,0.0,accel
144.0,200.0,322.53450773521723,36.75577913675191,132.32080489230688,6,7929.505525808758,0.0,straight,0.0,0.0,accel
146.0,200.0,324.53450773521723,36.95690390913942,133.04485407290193,6,7972.895164975165,0.0,straight,0.0,0.0,accel
